simulation_id,mean_daily_return,estimated_se,ci_lower,ci_upper,covers_trus_mean,t_statistic,p_value,reject_null,sample_sharpe
370,-0.00012905995920140523,0.000625991331805714,-0.0013619249897800813,0.0011038050713772707,True,-0.20616892382379018,0.836826091351146,False,-0.20616892382379023
371,0.00039384630075919576,0.0006400686380770183,-0.0008667434246272729,0.0016544360261456644,True,0.6153188538379925,0.5389016546865196,False,0.6153188538379925
372,3.4362246716684735e-05,0.0006373555277219073,-0.0012208841157333218,0.001289608609166691,True,0.0539137815898535,0.9570467427245488,False,0.05391378158985351
373,-9.037843299741721e-05,0.000663769844652046,-0.0013976467420706356,0.0012168898760758014,True,-0.13615929335384971,0.891804494990003,False,-0.13615929335384974
374,-0.0002403505060063791,0.0006186347755066884,-0.001458727091544786,0.000978026079532028,True,-0.38851761252755596,0.6979623661992327,False,-0.3885176125275559
375,-0.0004627254352387447,0.000661252993926896,-0.001765036906910919,0.0008395860364334294,True,-0.6997706467698819,0.4847185766699047,False,-0.6997706467698819
376,-0.00037689769896934026,0.000662980148651928,-0.001682610733178728,0.0009288153352400475,True,-0.5684901723463455,0.5702104347311385,False,-0.5684901723463455
377,0.00047424567654818654,0.000614364351569872,-0.000735720478893273,0.001684211831989646,True,0.7719290276793513,0.4408826291180828,False,0.7719290276793513
378,0.0001398289368877032,0.000604795688694736,-0.001051292117593456,0.0013309499913688621,True,0.2312002871407377,0.8173475617861473,False,0.23120028714073776
379,2.5474857950706908e-05,0.0006658282109978605,-0.0012858473217736506,0.0013367970376750645,True,0.03826040640802581,0.9695104715169314,False,0.03826040640802582
380,0.00019792445078793732,0.0006840892520705868,-0.0011493621230368684,0.001545211024612743,True,0.2893254793710964,0.7725711504080286,False,0.2893254793710964
381,-0.00039312704941505045,0.0006155382319671268,-0.0016054051156104217,0.0008191510167803208,True,-0.6386720255518518,0.5236186510261067,False,-0.6386720255518518
382,5.2183230741482756e-05,0.0006429352823309493,-0.0012140522364887047,0.00131841869797167,True,0.08116404897285069,0.9353761703310083,False,0.08116404897285069
383,-8.350480302556693e-05,0.0006156702775162729,-0.0012960429276781635,0.0011290333216270297,True,-0.13563234425160275,0.8922206452106536,False,-0.13563234425160275
384,-0.0001879838623546527,0.0005682075616490009,-0.0013070460558305976,0.0009310783311212923,True,-0.33083660803299214,0.7410439171619968,False,-0.3308366080329921
385,-0.00047193207362496414,0.000629536885513272,-0.0017117799312141642,0.0007679157839642359,True,-0.7496495987525655,0.4541678089905592,False,-0.7496495987525655
386,-0.001021636410221433,0.0006601059777867355,-0.0023216888792255766,0.00027841605878271055,True,-1.5476854393091093,0.1229579452118811,False,-1.5476854393091095
387,-0.0013759414024394675,0.000585281637384497,-0.002528630308993092,-0.0002232524958858432,False,-2.3509047859219807,0.019502065351676718,True,-2.350904785921981
388,-0.00013209167664738784,0.0006292791863224325,-0.0013714320059296414,0.0011072486526348658,True,-0.20990949568719122,0.8339085942848194,False,-0.20990949568719122
389,-2.99953637419218e-05,0.0006492188302791731,-0.0013086060287419944,0.0012486153012581506,True,-0.04620223928043396,0.9631857955838868,False,-0.04620223928043395
390,0.000745687102372686,0.0006780574044039178,-0.0005897199873759381,0.00208109419212131,True,1.0997403723188035,0.27249890763354045,False,1.0997403723188035
391,-0.0010276139685250095,0.0006580250576072125,-0.0023235681479995534,0.0002683402109495345,True,-1.5616638859646763,0.11962710704075798,False,-1.5616638859646763
392,0.0008370018508607299,0.0006493068533471176,-0.0004417821720707376,0.0021157858737921977,True,1.2890697927275243,0.19856055085474034,False,1.2890697927275243
393,-0.0007042673301550757,0.0006559869739194592,-0.0019962075848668345,0.0005876729245566831,True,-1.0735995654717743,0.2840332343499887,False,-1.0735995654717745
394,-0.00014195505801473002,0.0006716051580801795,-0.0014646547052524956,0.0011807445892230357,True,-0.21136683705723225,0.8327725461269436,False,-0.21136683705723225
395,6.452357010148065e-05,0.0006244503743919374,-0.0011653066061389156,0.001294353746341877,True,0.10332857941563554,0.9177847029878026,False,0.10332857941563556
396,0.0005046341814854762,0.0006096704007065809,-0.000696087424422185,0.0017053557873931372,True,0.8277163872489588,0.4086174063779951,False,0.8277163872489588
397,0.0002620389624309593,0.0006395389853118507,-0.000997507632900272,0.0015215855577621908,True,0.40973102257899785,0.6823527318981919,False,0.40973102257899785
398,-0.001275663380901374,0.0006210633284657899,-0.00249882290490244,-5.2503856900308274e-05,False,-2.053998879715922,0.04101166804794306,True,-2.053998879715922
399,0.0005543633488107757,0.0006628431695307683,-0.0007510799104675279,0.0018598066080890794,True,0.8363416480601492,0.40375822451631443,False,0.8363416480601492
400,4.5544446300407116e-05,0.0006587335620868161,-0.0012518051045675267,0.0013428939971683407,True,0.06913940464203143,0.9449337043739435,False,0.06913940464203143
401,0.0009106200874238273,0.0006224084155594002,-0.000315188532110257,0.0021364287069579116,True,1.4630587644053494,0.1447023753176856,False,1.4630587644053494
402,-0.0008120069997380696,0.0005735040368764787,-0.0019415003905190122,0.00031748639104287307,True,-1.4158697193494376,0.15805332806795327,False,-1.4158697193494378
403,0.0011032233753505895,0.000650423249446594,-0.00017775934529662548,0.0023842060959978046,True,1.6961622701667811,0.09109499049168941,False,1.696162270166781
404,-0.001581546260591036,0.0006577155456191992,-0.0028768908685153386,-0.0002862016526667334,False,-2.4046052600172407,0.016914941950071035,True,-2.4046052600172407
405,-0.0009877075817291826,0.0006158096897700968,-0.002200520273270873,0.0002251051098125078,True,-1.6039169213104267,0.10998989495181807,False,-1.6039169213104265
406,7.964409694327257e-05,0.000574077806262369,-0.0010509793098227801,0.0012102675037093254,True,0.13873397660468528,0.8897716102982975,False,0.1387339766046853
407,-6.825565985527856e-05,0.0005898033573040904,-0.001229849913949191,0.0010933385942386337,True,-0.11572612975155949,0.9079621279812368,False,-0.11572612975155949
408,-0.000330315473449501,0.0006723515614936866,-0.0016544851325236336,0.0009938541856246315,True,-0.4912838645242034,0.6236549890215228,False,-0.4912838645242034
409,0.0011668473830477961,0.0006110277830931933,-3.6547533483433266e-05,0.0023702422995790255,True,1.9096470166068205,0.05731866814680724,False,1.909647016606821
410,-6.790410420782242e-05,0.0006084628549328305,-0.0012662474967415293,0.0011304392883258844,True,-0.11159942411820438,0.9112302194641722,False,-0.11159942411820437
411,-0.001220142707092035,0.0005941190964783736,-0.002390236637840773,-5.004877634329674e-05,False,-2.0537005363476797,0.04104079029232415,True,-2.05370053634768
412,0.0003857939027883276,0.0006515303760170626,-0.0008973692596059288,0.001668957065182584,True,0.5921349441092278,0.5542932332043773,False,0.5921349441092278
413,8.66511676080895e-05,0.0006445997981125755,-0.0011828624972515982,0.0013561648324677774,True,0.13442630274134276,0.8931732107606956,False,0.13442630274134276
414,-0.0008144350658533872,0.0006456417917399561,-0.0020860008957192225,0.00045713076401244807,True,-1.2614348641505155,0.20832328796088362,False,-1.2614348641505158
415,-0.00032461151201373066,0.0005849998768766053,-0.0014767455024534597,0.0008275224784259983,True,-0.5548915903143025,0.5794629510343953,False,-0.5548915903143026
416,-0.0005505869672501612,0.0006039206193545026,-0.001739984607469667,0.0006388106729693445,True,-0.9116876450395969,0.36280793185661075,False,-0.9116876450395969
417,1.3463351738882749e-05,0.000617860522174966,-0.001203388372656901,0.0012303150761346666,True,0.021790276697869666,0.9826325627140453,False,0.02179027669786967
418,0.00015002219968556868,0.0006481097548778789,-0.0011264041854226617,0.0014264485847937992,True,0.23147653396119128,0.8171332043467512,False,0.23147653396119128
419,-8.166324209829125e-05,0.0006356411412753195,-0.0013335331886276502,0.0011702067044310675,True,-0.12847381454014462,0.8978768984419746,False,-0.12847381454014462
420,0.0004582685585834257,0.0006428188528310009,-0.0008077376053773374,0.001724274722544189,True,0.7129046644559225,0.4765669868033587,False,0.7129046644559225
421,0.00018029145289357305,0.0006175799886017808,-0.0010360077717874211,0.0013965906775745673,True,0.29193214841976695,0.7705796429359659,False,0.291932148419767
422,6.867278984293456e-05,0.0006368807594259323,-0.001185638535331002,0.0013229841150168712,True,0.1078267616450439,0.9142192548141609,False,0.1078267616450439
423,-0.0008992190841596231,0.0006516521726654409,-0.00218262212020867,0.0003841839518894235,True,-1.379906523570026,0.1688433396926292,False,-1.3799065235700263
424,-0.00037266584260011587,0.0006308183755057276,-0.0016150375437610435,0.0008697058585608118,True,-0.590765673719237,0.5552090025974927,False,-0.590765673719237
425,-0.00010979326074224686,0.0006348207499107558,-0.001360047479108339,0.0011404609576238455,True,-0.17295159422196232,0.8628288606173024,False,-0.17295159422196232
426,-0.0007310215506633711,0.0005971730560690887,-0.0019071301333615737,0.00044508703203483143,True,-1.2241368615579284,0.22204837172243796,False,-1.2241368615579284
427,0.0003949208694759801,0.0006429436508749046,-0.000871331079268687,0.0016611728182206473,True,0.6142386956284267,0.539613947257526,False,0.6142386956284268
428,-0.0004055012803308533,0.0006000002664555735,-0.0015871779414392336,0.000776175380777527,True,-0.6758351670846772,0.4997675041495626,False,-0.6758351670846773
429,0.0003287839910295276,0.0005849948107841924,-0.0008233400219426867,0.0014809080040017418,True,0.5620289017415193,0.5745978653730793,False,0.5620289017415193
430,0.0007662319212910232,0.0006264533050256416,-0.00046754294717034296,0.0020000067897523893,True,1.2231269515924417,0.22242885487481467,False,1.223126951592442
431,0.0005249629905404474,0.0006379651419476449,-0.0007314839828810995,0.0017814099639619943,True,0.8228709627265636,0.4113624545901262,False,0.8228709627265636
432,9.316293653619815e-05,0.0006063983205071325,-0.0011011144375583605,0.0012874403106307567,True,0.15363323641511034,0.8780223751103626,False,0.15363323641511034
433,-0.0001950748870083345,0.0006334575114860473,-0.0014426442615167391,0.00105249448750007,True,-0.3079525989844249,0.7583737958231095,False,-0.30795259898442495
434,-0.00012097612377967865,0.0006581351732575958,-0.0014171471716480474,0.0011751949240886902,True,-0.1838165299400102,0.8543057979845519,False,-0.1838165299400102
435,-6.285146640205002e-05,0.0006792523658242443,-0.0014006119851410748,0.0012749090523369747,True,-0.0925303606793955,0.9263504803672485,False,-0.0925303606793955
436,0.0015342010750315936,0.0006676831397883679,0.00021922568682999802,0.002849176463233189,False,2.297798137478627,0.02239631469459037,True,2.2977981374786274
437,0.0017658190153369117,0.0006188176438256458,0.0005470822779174986,0.002984555752756325,False,2.8535369554434324,0.004684251141969664,True,2.8535369554434324
438,-8.052185515880462e-05,0.000606594447495628,-0.0012751854935566906,0.0011141417832390811,True,-0.1327441348849224,0.8945020929575752,False,-0.1327441348849224
439,0.0005627202939969704,0.0006361796601563226,-0.0006902102440501334,0.001815650832044074,True,0.8845304703056652,0.3772564327745573,False,0.8845304703056653
440,-0.0006933768218970517,0.0006366998612846398,-0.0019473318753765335,0.0005605782315824302,True,-1.0890167629345129,0.27719097475903537,False,-1.0890167629345127
441,-0.0019567678372803465,0.0006053547118754146,-0.0031489898656819485,-0.0007645458088787443,False,-3.232431826983219,0.0013917551010586126,True,-3.232431826983219
442,-0.00039660320856828063,0.000633080329100219,-0.0016434297373693868,0.0008502233202328255,True,-0.6264658532858898,0.5315787528083022,False,-0.6264658532858898
443,-0.0008935519068282815,0.0006634327279754088,-0.0022001562780149288,0.0004130524643583659,True,-1.3468613608423046,0.1792396879640393,False,-1.3468613608423046
444,-1.7394523915538302e-06,0.0006050850926516315,-0.00119343047645542,0.0011899515716723122,True,-0.0028747235928935585,0.9977085890132246,False,-0.0028747235928935594
445,-0.0004041608763059896,0.0005784923350059314,-0.001543478521854428,0.0007351567692424489,True,-0.6986451709889046,0.48542061830573385,False,-0.6986451709889046
446,-0.0004558160971065626,0.0006832421176858425,-0.0018014342734535003,0.0008898020792403752,True,-0.667137000643963,0.5052974678261477,False,-0.667137000643963
447,-9.117381192144483e-05,0.0006248763371670677,-0.0013218429049057384,0.001139495281062849,True,-0.14590696830478395,0.8841119388134938,False,-0.14590696830478392
448,-0.0007153339205310832,0.0006055625481202732,-0.0019079652741507097,0.00047729743308854344,True,-1.181271732790529,0.23861284291426196,False,-1.181271732790529
449,-0.0009506704845616666,0.0006554111633403419,-0.0022414767032394385,0.00034013573411610524,True,-1.4504948004188976,0.1481690796803285,False,-1.4504948004188976
450,0.00029010280325763877,0.0006476084775720467,-0.000985336336133945,0.0015655419426492225,True,0.44796016930671617,0.6545683429854889,False,0.4479601693067162
451,-0.00044400080714410183,0.000585552635241016,-0.0015972234331978032,0.0007092218189095996,True,-0.758259429506878,0.44900705574098154,False,-0.7582594295068781
452,0.000645161900095616,0.0006214656041322524,-0.0005787898898309281,0.00186911369002216,True,1.0381296982581207,0.30020870500096836,False,1.0381296982581207
453,0.000495940852235917,0.0005961669280239817,-0.0006781862012939522,0.001670067905765786,True,0.831882529746714,0.40626598263255354,False,0.8318825297467138
454,0.0005124244557326764,0.0006307704489549587,-0.000729852855992684,0.0017547017674580368,True,0.8123786657755535,0.41734419610549867,False,0.8123786657755536
455,-0.000526925049594416,0.0005940977486988935,-0.0016969769367405285,0.0006431268375516966,True,-0.8869332542471514,0.3759638639801911,False,-0.8869332542471514
456,-0.00016744140399576232,0.0005864634790023605,-0.0013224579006106474,0.0009875750926191227,True,-0.28551036848978,0.7754886283845209,False,-0.28551036848978
457,0.00019843509360766912,0.0006355709054487874,-0.0010532965262548084,0.0014501667134701468,True,0.31221550877561133,0.7551359586454583,False,0.3122155087756114
458,0.0007689162161897186,0.0006297707408324908,-0.00047139221014960773,0.002009224642529045,True,1.2209462369961679,0.22325203940159455,False,1.220946236996168
459,0.00011315704423193166,0.0006554551046999697,-0.0011777357152059575,0.001404049803669821,True,0.1726388938319865,0.863074403217509,False,0.1726388938319865
460,-0.00018251977242380788,0.0006165816151850365,-0.001396852740368606,0.00103181319552099,True,-0.2960188366450621,0.7674604589299551,False,-0.2960188366450621
461,-0.0001420606210584239,0.0005851430907011303,-0.0012944766654295436,0.0010103554233126958,True,-0.24277928478691255,0.8083746570779126,False,-0.24277928478691252
462,0.0002653289529190258,0.000630200882347723,-0.0009758266200266285,0.0015064845258646801,True,0.4210228204228798,0.6740986991231095,False,0.4210228204228798
463,0.00014434391089096862,0.0006436061061328982,-0.0011232127171366326,0.00141190053891857,True,0.22427368155075125,0.8227268061931682,False,0.22427368155075125
464,-0.00030206290364465045,0.0006358294873940433,-0.001554303790363788,0.000950177983074487,True,-0.47506903915806076,0.6351508824359268,False,-0.4750690391580607
465,4.216040298840411e-05,0.0005908333245547323,-0.0011214623306409913,0.0012057831366177997,True,0.07135752374864318,0.9431700380386279,False,0.07135752374864318
466,0.0007802758369200372,0.0006229148323422331,-0.0004465301503262357,0.00200708182416631,True,1.2526204168009745,0.2115096698552448,False,1.2526204168009742
467,0.001671632933721599,0.0005813379959329647,0.0005267108721572018,0.0028165549952859966,False,2.8754923046770173,0.004380276400765889,True,2.8754923046770173
468,0.00067363990405566,0.0006681388185351172,-0.0006422329253140498,0.00198951273342537,True,1.0082334469543377,0.3143133616321125,False,1.0082334469543377
469,-5.701978906697604e-05,0.0006501326698564487,-0.0013374302247685565,0.0012233906466346046,True,-0.08770485119532015,0.9301811946653422,False,-0.08770485119532016
470,0.0005787845140165712,0.0005679780984852113,-0.0005398257608846772,0.0016973947889178196,True,1.0190261130846077,0.30917176822088344,False,1.0190261130846074
471,0.001010562493469261,0.0006178575353208667,-0.0002062833484361697,0.0022274083353746917,True,1.6355914360491761,0.10317847827958987,False,1.6355914360491761
472,-0.0003710533780322856,0.0006469669862332752,-0.0016452291257460496,0.0009031223696814786,True,-0.5735275306590308,0.5668010737409072,False,-0.573527530659031
473,-0.00016676993623904854,0.000620627868691048,-0.001389071839533204,0.001055531967055107,True,-0.26871164614437826,0.7883723194528228,False,-0.26871164614437826
474,0.0006615612875294415,0.0006961035569975723,-0.0007093869820068102,0.002032509557065693,True,0.9503776857323957,0.34283457968000625,False,0.9503776857323957
475,-5.267653590025076e-05,0.0006438503527093816,-0.001320714197845872,0.0012153611260453704,True,-0.08181487464996026,0.9348591299409004,False,-0.08181487464996026
476,-0.0003165238782626211,0.000589376359932791,-0.0014772771780166298,0.0008442294214913877,True,-0.5370488193634295,0.5917096329358071,False,-0.5370488193634295
477,0.00016129884782715957,0.0005867267016259152,-0.0009942360552757223,0.0013168337509300416,True,0.27491308539422904,0.7836091664276504,False,0.27491308539422904
478,-0.0008044739058029147,0.0006370889721636309,-0.0020591952976825503,0.00045024748607672073,True,-1.2627339994142799,0.20785663226937065,False,-1.26273399941428
479,-0.0002955030977969072,0.0006298484553313043,-0.0015359645797507254,0.000944958384156911,True,-0.46916539255696144,0.6393586828299086,False,-0.4691653925569615
480,8.751414694420827e-05,0.0006649804172888377,-0.0012221383367893377,0.0013971666306777542,True,0.13160409640483597,0.8954028723515718,False,0.131604096404836
481,-0.0003197029407701434,0.0006362657539552991,-0.0015728030371301423,0.0009333971555898553,True,-0.5024676226603957,0.6157791665001751,False,-0.5024676226603958
482,-6.503061940189191e-05,0.0006656758121796353,-0.001376052655715079,0.001245991416911295,True,-0.09769112563811035,0.9222555267869822,False,-0.09769112563811036
483,-0.0001601619404277043,0.0006288830390342798,-0.0013987220733818184,0.00107839819252641,True,-0.2546768325532373,0.7991812449165024,False,-0.25467683255323736
484,1.4016738030039058e-05,0.0007000954113646923,-0.001364793329915128,0.0013928268059752063,True,0.02002118254527094,0.9840423808935751,False,0.02002118254527094
485,-0.00026358366295773175,0.0006972835711603444,-0.0016368559234551249,0.0011096885975396611,True,-0.37801501979905267,0.7057389199648434,False,-0.37801501979905267
486,-0.00026512163928780493,0.0005986074976384973,-0.001444055297605235,0.0009138120190296253,True,-0.4428972913531956,0.6582214849120069,False,-0.44289729135319567
487,0.0006968931264129734,0.0005982682420192429,-0.0004813723814554729,0.0018751586342814195,True,1.1648506095875273,0.24518534553071072,False,1.1648506095875273
488,0.0005644559877076691,0.0006575494121656183,-0.0007305614269873945,0.0018594734024027326,True,0.8584236823338509,0.3914775492063682,False,0.8584236823338509
489,7.660278478316517e-05,0.0006353571128923333,-0.0011747077791424995,0.0013279133487088298,True,0.12056650225327085,0.9041308575183554,False,0.12056650225327085
490,-0.00028489212783680166,0.0005830581216201185,-0.0014332019085278756,0.0008634176528542724,True,-0.48861703022879455,0.6255394808495003,False,-0.48861703022879466
491,6.56937667035693e-05,0.0006438841927985003,-0.0012024105419516568,0.0013337980753587953,True,0.10202730155254448,0.9188164639837395,False,0.1020273015525445
492,0.0006587185171786117,0.0006570141908303601,-0.0006352448003838989,0.001952681834741122,True,1.0025940480008466,0.31702232805832264,False,1.0025940480008468
493,0.0001794114394849569,0.0006638400615975197,-0.001127995159069649,0.0014868180380395628,True,0.2702630495863813,0.787179975118443,False,0.2702630495863813
494,-0.00018759904634161584,0.0006297047446360431,-0.0014277774957968902,0.0010525794031136587,True,-0.29791588508681854,0.7660138111329325,False,-0.29791588508681854
495,-0.00014135997924408006,0.000600151102284616,-0.0013233337055186002,0.00104061374703044,True,-0.23554064752353218,0.8139811990313714,False,-0.23554064752353218
496,-0.0006343908799342126,0.0005980078122079825,-0.001812143481647398,0.0005433617217789728,True,-1.0608404555651125,0.2897821101919208,False,-1.0608404555651127
497,-0.0005324084615155908,0.0006392026367822832,-0.0017912926317953535,0.000726475708764172,True,-0.8329259469199166,0.40567833970002315,False,-0.8329259469199166
498,-0.0005035803162390676,0.000585095725331496,-0.0016559030763985448,0.0006487424439204096,True,-0.8606802176750743,0.3902355759825557,False,-0.8606802176750744
499,-0.0006623572046623201,0.0006191097546328211,-0.0018816692426984073,0.0005569548333737672,True,-1.0698542539604277,0.28571264921351713,False,-1.0698542539604274
500,-0.0008147836578068375,0.0006353770208211198,-0.0020661334296064537,0.00043656611399277864,True,-1.282362488894962,0.20089857365715022,False,-1.2823624888949623
501,0.00046239061743519924,0.0006498552259655857,-0.0008174734035580402,0.0017422546384284385,True,0.7115286589380847,0.4774174429333789,False,0.7115286589380847
502,-0.00025218925510205053,0.000630111380139742,-0.0014931685570088373,0.0009887900468047363,True,-0.4002296467747045,0.6893277975173123,False,-0.4002296467747046
503,0.0005001536304977892,0.0005922159556977822,-0.000666192140176765,0.0016664994011723433,True,0.8445460236012723,0.3991686035589679,False,0.8445460236012723
504,0.0006637821935325024,0.0006354484673758601,-0.0005877082894150468,0.0019152726764800516,True,1.044588550624174,0.2972181397819885,False,1.044588550624174
505,-1.3037739516235269e-05,0.0006357752786316309,-0.0012651718642338343,0.001239096385201364,True,-0.020506836227253425,0.9836553508690747,False,-0.020506836227253425
506,0.0003377606050789818,0.0006124752454161054,-0.0008684850309276292,0.0015440062410855928,True,0.5514681737863756,0.5818033732047574,False,0.5514681737863756
507,0.0007600415343652018,0.0006795653552119318,-0.0005783354045244171,0.0020984184732548206,True,1.1184230163236797,0.2644556213183263,False,1.11842301632368
508,0.00045066103484718193,0.0006420748054158507,-0.0008138797573222739,0.0017152018270166379,True,0.7018824458550489,0.4834027878309822,False,0.7018824458550489
509,0.00026377659852278886,0.0006351293181638095,-0.0009870853327450767,0.0015146385297906545,True,0.4153116396600618,0.6782685806088679,False,0.4153116396600619
510,0.001223378931517938,0.0006382981623148303,-3.37239122716361e-05,0.0024804817753075123,True,1.9166261220011567,0.05642097847661854,False,1.916626122001157
511,0.0007743990274412098,0.0006466053166919769,-0.0004990644264955688,0.0020478624813779884,True,1.1976378904569231,0.23218777347161623,False,1.197637890456923
512,0.0010129430840680092,0.0006297424787019676,-0.00022730968112931503,0.0022531958492653333,True,1.6085036635227452,0.10898196407864333,False,1.6085036635227452
513,-0.00016145233297031842,0.0006226810932289555,-0.0013877979803294442,0.0010648933143888072,True,-0.2592857479148697,0.7956273026998323,False,-0.25928574791486964
514,0.0010638620201780364,0.000607940779726829,-0.0001334531660018303,0.002261177206357903,True,1.7499435070897371,0.08135004900774877,False,1.749943507089737
515,0.0007123501587825464,0.0005778561729333689,-0.0004257145908659113,0.0018504149084310041,True,1.2327464724767867,0.21882373291322396,False,1.2327464724767865
516,-0.00013918323821161767,0.000670433122773377,-0.001459574608527733,0.0011812081321044975,True,-0.20760197174605446,0.8357081019243505,False,-0.20760197174605446
517,-0.0006577702530005824,0.0005837188172105697,-0.001807381247379353,0.000491840741378188,True,-1.1268614846851845,0.2608771921370399,False,-1.1268614846851843
518,2.4175795321608228e-05,0.00064028495261528,-0.001236839952944537,0.0012851915435877536,True,0.03775786893454364,0.9699107488388532,False,0.03775786893454364
519,0.0005012306993066088,0.0006410720329120275,-0.0007613351722996129,0.0017637965709128304,True,0.781863306420967,0.4350318206425484,False,0.781863306420967
520,7.1852054252871365e-06,0.0006459741484204479,-0.0012650351877040293,0.0012794055985546034,True,0.011123054139018687,0.991134105511285,False,0.011123054139018687
521,0.00031214149728684624,0.0005967361479020995,-0.0008631066121535214,0.0014873896067272138,True,0.5230812619349752,0.6013791544020889,False,0.5230812619349753
522,0.0003787232181187625,0.0005671707526549669,-0.0007382970212802039,0.001495743457517729,True,0.6677410926884575,0.5049123641552467,False,0.6677410926884576
523,0.0006633757535508549,0.0006392941399362756,-0.0005956886285513614,0.0019224401356530711,True,1.0376690667256543,0.3004227539528956,False,1.0376690667256545
524,-0.0008618379970338963,0.0007000375873840249,-0.002240534182948959,0.0005168581888811666,True,-1.2311310314843298,0.2194261862450383,False,-1.2311310314843298
525,-0.0007932894947247136,0.0006361551014297845,-0.0020461716653366697,0.0004595926758872422,True,-1.2470064186261545,0.2135574942508188,False,-1.2470064186261547
526,0.0007778667306715991,0.0006399588745181465,-0.0004825068197512729,0.002038240281094471,True,1.215494872631135,0.22531942738225477,False,1.2154948726311352
527,1.5299709857836663e-05,0.0006312330457397752,-0.0012278886678364616,0.001258488087552135,True,0.02423781511613691,0.9806821728207122,False,0.024237815116136905
528,0.0004559520462280044,0.0006231764880778956,-0.0007713692615828808,0.0016832733540388897,True,0.7316579732241301,0.4650598976202742,False,0.7316579732241301
529,-0.00023894226062251152,0.0006556214019024976,-0.001530162535786678,0.0010522780145416552,True,-0.36445158734773336,0.7158276682140576,False,-0.36445158734773336
530,0.0007801722689082055,0.0006113206657187827,-0.00042379946830536734,0.001984144006121778,True,1.2762079096261032,0.2030616498576934,False,1.2762079096261034
531,-0.0005200401743877944,0.0006533570535473386,-0.001806800905525894,0.0007667205567503052,True,-0.7959509606030681,0.42681266025202963,False,-0.7959509606030681
532,0.0003606339295550993,0.0005988796516896713,-0.0008188357253417961,0.0015401035844519947,True,0.6021809699788787,0.5475972693794778,False,0.6021809699788787
533,-0.0004827473946285607,0.0005883945084654451,-0.0016415669769685897,0.0006760721877114683,True,-0.8204485046734783,0.41273895321510845,False,-0.8204485046734783
534,-0.0009585902201452701,0.0006321001506829911,-0.0022034863265380615,0.0002863058862475215,True,-1.5165163607531227,0.13064722313196683,False,-1.5165163607531227
535,0.00018086585155737146,0.0005943562972397452,-0.0009896952366567555,0.0013514269397714982,True,0.30430543496776596,0.7611473417618513,False,0.30430543496776596
536,0.0008953129000964552,0.0006127301811925102,-0.00031143482178228174,0.002102060621975192,True,1.4611862245041947,0.1452150535910509,False,1.4611862245041944
537,0.00023440072623424796,0.0006511180181357255,-0.0010479503137133324,0.0015167517661818283,True,0.3599972965045288,0.7191518792007615,False,0.35999729650452883
538,0.0001630601021394895,0.000658924750273343,-0.001134665986257724,0.0014607861905367031,True,0.24746392068570344,0.8047515151425759,False,0.24746392068570347
539,-0.0009248703572449416,0.0006220327451500995,-0.002149939108849363,0.00030019839435947986,True,-1.4868515595939662,0.13830908714772278,False,-1.4868515595939664
540,3.916563061358605e-05,0.0006860909705732139,-0.0013120632481882434,0.0013903945094154153,True,0.057085185920555157,0.9545227539725663,False,0.057085185920555157
541,-0.0006313694530333322,0.0005879279628524551,-0.0017892701923443912,0.0005265312862777269,True,-1.0738891376591644,0.2839036694022881,False,-1.0738891376591644
542,-0.0012384165676359246,0.0006413805046401455,-0.0025015899620418978,2.4756826770048817e-05,True,-1.9308609455330317,0.0546264860246056,False,-1.930860945533032
543,-0.0005212068128947512,0.0006257701978964305,-0.0017536363290342025,0.0007112227032447003,True,-0.8329044985632484,0.40569041407221546,False,-0.8329044985632486
544,-0.0004180722411124363,0.0006153871354322836,-0.0016300527286919623,0.0007939082464670899,True,-0.6793646097570077,0.4975328701585281,False,-0.6793646097570079
545,0.0003357541790789231,0.0006094947560726272,-0.0008646215017080409,0.001536129859865887,True,0.5508729578616994,0.5822107462832508,False,0.5508729578616993
546,0.0003586920575275048,0.0006037813677272796,-0.0008304313321506088,0.0015478154472056184,True,0.5940760624622677,0.5529962867458112,False,0.5940760624622679
547,-7.457126277985028e-05,0.0006360976137911788,-0.001327340213774015,0.0011781976882143145,True,-0.11723242024978087,0.9067696279240859,False,-0.11723242024978085
548,-0.000568659837785954,0.0006587542114009668,-0.001866050056656827,0.0007287303810849191,True,-0.8632352217932543,0.3888322407191918,False,-0.8632352217932543
549,-0.00033840837412863655,0.0005939599479396544,-0.0015081888681601464,0.0008313721199028731,True,-0.5697494844602188,0.5693571917060575,False,-0.5697494844602189
550,0.0005922958956716528,0.0006094072889195821,-0.0006079075220362003,0.0017924993133795059,True,0.9719212527335106,0.3320254028747004,False,0.9719212527335107
551,-0.0002542443668548477,0.00064210593469112,-0.0015188464668938488,0.0010103577331841533,True,-0.3959539277224558,0.6924753814623272,False,-0.39595392772245586
552,0.00011642225705577084,0.0006008872557192986,-0.0010670012941294913,0.0012998458082410331,True,0.1937505845691573,0.8465278851354158,False,0.19375058456915734
553,8.566152097193561e-05,0.0006235916812327993,-0.0011424774932441482,0.0013138005351880195,True,0.13736796617072966,0.8908500770094604,False,0.13736796617072966
554,-0.0006013699449260627,0.0006545239901018096,-0.0018904289111958874,0.0006876890213437622,True,-0.9187897678624751,0.3590876235190738,False,-0.9187897678624752
